,Time 0,Time 1,Time 2,Time 3,Time 4,Time 5,Predict
2147,16.86325,16.90039,16.93845,16.97742,17.01727,17.05799,17.22909
2148,16.90039,16.93845,16.97742,17.01727,17.05799,17.09955,17.27383
2149,16.93845,16.97742,17.01727,17.05799,17.09955,17.14193,17.31932
2150,16.97742,17.01727,17.05799,17.09955,17.14193,17.18512,17.36552
2151,17.01727,17.05799,17.09955,17.14193,17.18512,17.22909,17.41244
2152,17.05799,17.09955,17.14193,17.18512,17.22909,17.27383,17.46005
2153,17.09955,17.14193,17.18512,17.22909,17.27383,17.31932,17.50833
2154,17.14193,17.18512,17.22909,17.27383,17.31932,17.36552,17.55726
2155,17.18512,17.22909,17.27383,17.31932,17.36552,17.41244,17.60683
2156,17.22909,17.27383,17.31932,17.36552,17.41244,17.46005,17.65702
2157,17.27383,17.31932,17.36552,17.41244,17.46005,17.50833,17.7078
2158,17.31932,17.36552,17.41244,17.46005,17.50833,17.55726,17.75918
2159,17.36552,17.41244,17.46005,17.50833,17.55726,17.60683,17.81112
2160,17.41244,17.46005,17.50833,17.55726,17.60683,17.65702,17.86361
2161,17.46005,17.50833,17.55726,17.60683,17.65702,17.7078,17.91664
2162,17.50833,17.55726,17.60683,17.65702,17.7078,17.75918,17.9702
2163,17.55726,17.60683,17.65702,17.7078,17.75918,17.81112,18.02425
2164,17.60683,17.65702,17.7078,17.75918,17.81112,17.86361,18.07879
2165,17.65702,17.7078,17.75918,17.81112,17.86361,17.91664,18.13381
2166,17.7078,17.75918,17.81112,17.86361,17.91664,17.9702,18.18929
2167,17.75918,17.81112,17.86361,17.91664,17.9702,18.02425,18.24521
2168,17.81112,17.86361,17.91664,17.9702,18.02425,18.07879,18.30156
2169,17.86361,17.91664,17.9702,18.02425,18.07879,18.13381,18.35833
2170,17.91664,17.9702,18.02425,18.07879,18.13381,18.18929,18.4155
2171,17.9702,18.02425,18.07879,18.13381,18.18929,18.24521,18.47306
2172,18.02425,18.07879,18.13381,18.18929,18.24521,18.30156,18.53099
2173,18.07879,18.13381,18.18929,18.24521,18.30156,18.35833,18.58928
2174,18.13381,18.18929,18.24521,18.30156,18.35833,18.4155,18.64792
2175,18.18929,18.24521,18.30156,18.35833,18.4155,18.47306,18.70689
2176,18.24521,18.30156,18.35833,18.4155,18.47306,18.53099,18.76619
2177,18.30156,18.35833,18.4155,18.47306,18.53099,18.58928,18.82579
2178,18.35833,18.4155,18.47306,18.53099,18.58928,18.64792,18.8857
2179,18.4155,18.47306,18.53099,18.58928,18.64792,18.70689,18.94588
2180,18.47306,18.53099,18.58928,18.64792,18.70689,18.76619,19.00634
2181,18.53099,18.58928,18.64792,18.70689,18.76619,18.82579,19.06706
2182,18.58928,18.64792,18.70689,18.76619,18.82579,18.8857,19.12803
2183,18.64792,18.70689,18.76619,18.82579,18.8857,18.94588,19.18924
2184,18.70689,18.76619,18.82579,18.8857,18.94588,19.00634,19.25067
2185,18.76619,18.82579,18.8857,18.94588,19.00634,19.06706,19.31232
2186,18.82579,18.8857,18.94588,19.00634,19.06706,19.12803,19.37417
2187,18.8857,18.94588,19.00634,19.06706,19.12803,19.18924,19.43622
2188,18.94588,19.00634,19.06706,19.12803,19.18924,19.25067,19.49845
2189,19.00634,19.06706,19.12803,19.18924,19.25067,19.31232,19.56086
2190,19.06706,19.12803,19.18924,19.25067,19.31232,19.37417,19.62342
2191,19.12803,19.18924,19.25067,19.31232,19.37417,19.43622,19.68614
2192,19.18924,19.25067,19.31232,19.37417,19.43622,19.49845,19.74901
2193,19.25067,19.31232,19.37417,19.43622,19.49845,19.56086,19.812
2194,19.31232,19.37417,19.43622,19.49845,19.56086,19.62342,19.87512
2195,19.37417,19.43622,19.49845,19.56086,19.62342,19.68614,19.93836
2196,19.43622,19.49845,19.56086,19.62342,19.68614,19.74901,20.0017
2197,19.49845,19.56086,19.62342,19.68614,19.74901,19.812,20.06514
2198,19.56086,19.62342,19.68614,19.74901,19.812,19.87512,20.12866
2199,19.62342,19.68614,19.74901,19.812,19.87512,19.93836,20.19227
2200,19.68614,19.74901,19.812,19.87512,19.93836,20.0017,20.25594
2201,19.74901,19.812,19.87512,19.93836,20.0017,20.06514,20.31968
2202,19.812,19.87512,19.93836,20.0017,20.06514,20.12866,20.38347
2203,19.87512,19.93836,20.0017,20.06514,20.12866,20.19227,20.44731
2204,19.93836,20.0017,20.06514,20.12866,20.19227,20.25594,20.51119
2205,20.0017,20.06514,20.12866,20.19227,20.25594,20.31968,20.5751
2206,20.06514,20.12866,20.19227,20.25594,20.31968,20.38347,20.63903
2207,20.12866,20.19227,20.25594,20.31968,20.38347,20.44731,20.70298
2208,20.19227,20.25594,20.31968,20.38347,20.44731,20.51119,20.76694
2209,20.25594,20.31968,20.38347,20.44731,20.51119,20.5751,20.8309
2210,20.31968,20.38347,20.44731,20.51119,20.5751,20.63903,20.89486
2211,20.38347,20.44731,20.51119,20.5751,20.63903,20.70298,20.9588
2212,20.44731,20.51119,20.5751,20.63903,20.70298,20.76694,21.02272
2213,20.51119,20.5751,20.63903,20.70298,20.76694,20.8309,21.08663
2214,20.5751,20.63903,20.70298,20.76694,20.8309,20.89486,21.15049
2215,20.63903,20.70298,20.76694,20.8309,20.89486,20.9588,21.21433
2216,20.70298,20.76694,20.8309,20.89486,20.9588,21.02272,21.27811
2217,20.76694,20.8309,20.89486,20.9588,21.02272,21.08663,21.34185
2218,20.8309,20.89486,20.9588,21.02272,21.08663,21.15049,21.40554
2219,20.89486,20.9588,21.02272,21.08663,21.15049,21.21433,21.46916
2220,20.9588,21.02272,21.08663,21.15049,21.21433,21.27811,21.53272
2221,21.02272,21.08663,21.15049,21.21433,21.27811,21.34185,21.5962
2222,21.08663,21.15049,21.21433,21.27811,21.34185,21.40554,21.65961
2223,21.15049,21.21433,21.27811,21.34185,21.40554,21.46916,21.72294
2224,21.21433,21.27811,21.34185,21.40554,21.46916,21.53272,21.78618
2225,21.27811,21.34185,21.40554,21.46916,21.53272,21.5962,21.84932
2226,21.34185,21.40554,21.46916,21.53272,21.5962,21.65961,21.91237
2227,21.40554,21.46916,21.53272,21.5962,21.65961,21.72294,21.97532
2228,21.46916,21.53272,21.5962,21.65961,21.72294,21.78618,22.03816
2229,21.53272,21.5962,21.65961,21.72294,21.78618,21.84932,22.10089
2230,21.5962,21.65961,21.72294,21.78618,21.84932,21.91237,22.1635
2231,21.65961,21.72294,21.78618,21.84932,21.91237,21.97532,22.226
2232,21.72294,21.78618,21.84932,21.91237,21.97532,22.03816,22.28837
2233,21.78618,21.84932,21.91237,21.97532,22.03816,22.10089,22.35061
2234,21.84932,21.91237,21.97532,22.03816,22.10089,22.1635,22.41272
2235,21.91237,21.97532,22.03816,22.10089,22.1635,22.226,22.47469
2236,21.97532,22.03816,22.10089,22.1635,22.226,22.28837,22.53652
2237,22.03816,22.10089,22.1635,22.226,22.28837,22.35061,22.59821
2238,22.10089,22.1635,22.226,22.28837,22.35061,22.41272,22.65976
2239,22.1635,22.226,22.28837,22.35061,22.41272,22.47469,22.72115
2240,22.226,22.28837,22.35061,22.41272,22.47469,22.53652,22.78239
2241,22.28837,22.35061,22.41272,22.47469,22.53652,22.59821,22.84346
2242,22.35061,22.41272,22.47469,22.53652,22.59821,22.65976,22.90438
2243,22.41272,22.47469,22.53652,22.59821,22.65976,22.72115,22.96514
2244,22.47469,22.53652,22.59821,22.65976,22.72115,22.78239,23.02572
2245,22.53652,22.59821,22.65976,22.72115,22.78239,22.84346,23.08614
2246,22.59821,22.65976,22.72115,22.78239,22.84346,22.90438,23.14638
2247,22.65976,22.72115,22.78239,22.84346,22.90438,22.96514,23.20645
2248,22.72115,22.78239,22.84346,22.90438,22.96514,23.02572,23.26633
2249,22.78239,22.84346,22.90438,22.96514,23.02572,23.08614,23.32604
2250,22.84346,22.90438,22.96514,23.02572,23.08614,23.14638,23.38556
2251,22.90438,22.96514,23.02572,23.08614,23.14638,23.20645,23.4449
2252,22.96514,23.02572,23.08614,23.14638,23.20645,23.26633,23.50404
2253,23.02572,23.08614,23.14638,23.20645,23.26633,23.32604,23.563
2254,23.08614,23.14638,23.20645,23.26633,23.32604,23.38556,23.62176
2255,23.14638,23.20645,23.26633,23.32604,23.38556,23.4449,23.68033
2256,23.20645,23.26633,23.32604,23.38556,23.4449,23.50404,23.7387
2257,23.26633,23.32604,23.38556,23.4449,23.50404,23.563,23.79687
2258,23.32604,23.38556,23.4449,23.50404,23.563,23.62176,23.85484
2259,23.38556,23.4449,23.50404,23.563,23.62176,23.68033,23.91261
2260,23.4449,23.50404,23.563,23.62176,23.68033,23.7387,23.97018
2261,23.50404,23.563,23.62176,23.68033,23.7387,23.79687,24.02754
2262,23.563,23.62176,23.68033,23.7387,23.79687,23.85484,24.0847
2263,23.62176,23.68033,23.7387,23.79687,23.85484,23.91261,24.14166
2264,23.68033,23.7387,23.79687,23.85484,23.91261,23.97018,24.19841
2265,23.7387,23.79687,23.85484,23.91261,23.97018,24.02754,24.25495
2266,23.79687,23.85484,23.91261,23.97018,24.02754,24.0847,24.31129
2267,23.85484,23.91261,23.97018,24.02754,24.0847,24.14166,24.36742
2268,23.91261,23.97018,24.02754,24.0847,24.14166,24.19841,24.42335
2269,23.97018,24.02754,24.0847,24.14166,24.19841,24.25495,24.47907
2270,24.02754,24.0847,24.14166,24.19841,24.25495,24.31129,24.53459
2271,24.0847,24.14166,24.19841,24.25495,24.31129,24.36742,24.58991
2272,24.14166,24.19841,24.25495,24.31129,24.36742,24.42335,24.64502
2273,24.19841,24.25495,24.31129,24.36742,24.42335,24.47907,24.69994
2274,24.25495,24.31129,24.36742,24.42335,24.47907,24.53459,24.75466
2275,24.31129,24.36742,24.42335,24.47907,24.53459,24.58991,24.80919
2276,24.36742,24.42335,24.47907,24.53459,24.58991,24.64502,24.86352
2277,24.42335,24.47907,24.53459,24.58991,24.64502,24.69994,24.91767
2278,24.47907,24.53459,24.58991,24.64502,24.69994,24.75466,24.97163
2279,24.53459,24.58991,24.64502,24.69994,24.75466,24.80919,25.02542
2280,24.58991,24.64502,24.69994,24.75466,24.80919,24.86352,25.07902
2281,24.64502,24.69994,24.75466,24.80919,24.86352,24.91767,25.13246
2282,24.69994,24.75466,24.80919,24.86352,24.91767,24.97163,25.18572
2283,24.75466,24.80919,24.86352,24.91767,24.97163,25.02542,25.23883
2284,24.80919,24.86352,24.91767,24.97163,25.02542,25.07902,25.29179
2285,24.86352,24.91767,24.97163,25.02542,25.07902,25.13246,25.34459
2286,24.91767,24.97163,25.02542,25.07902,25.13246,25.18572,25.39725
2287,24.97163,25.02542,25.07902,25.13246,25.18572,25.23883,25.44978
2288,17.38582,17.30485,17.22693,17.15202,17.08009,17.01107,16.76355
2289,17.30485,17.22693,17.15202,17.08009,17.01107,16.94495,16.70862
2290,17.22693,17.15202,17.08009,17.01107,16.94495,16.88168,16.65641
2291,17.15202,17.08009,17.01107,16.94495,16.88168,16.82123,16.60687
2292,17.08009,17.01107,16.94495,16.88168,16.82123,16.76355,16.55998
2293,17.01107,16.94495,16.88168,16.82123,16.76355,16.70862,16.5157
2294,16.94495,16.88168,16.82123,16.76355,16.70862,16.65641,16.474
2295,16.88168,16.82123,16.76355,16.70862,16.65641,16.60687,16.43486
2296,16.82123,16.76355,16.70862,16.65641,16.60687,16.55998,16.39824
2297,16.76355,16.70862,16.65641,16.60687,16.55998,16.5157,16.36411
2298,16.70862,16.65641,16.60687,16.55998,16.5157,16.474,16.33244
2299,16.65641,16.60687,16.55998,16.5157,16.474,16.43486,16.3032
2300,16.60687,16.55998,16.5157,16.474,16.43486,16.39824,16.27636
2301,16.55998,16.5157,16.474,16.43486,16.39824,16.36411,16.25188
2302,16.5157,16.474,16.43486,16.39824,16.36411,16.33244,16.22973
2303,16.474,16.43486,16.39824,16.36411,16.33244,16.3032,16.20988
2304,16.43486,16.39824,16.36411,16.33244,16.3032,16.27636,16.19229
2305,16.39824,16.36411,16.33244,16.3032,16.27636,16.25188,16.17693
2306,16.36411,16.33244,16.3032,16.27636,16.25188,16.22973,16.16378
2307,16.33244,16.3032,16.27636,16.25188,16.22973,16.20988,16.15278
2308,16.3032,16.27636,16.25188,16.22973,16.20988,16.19229,16.14391
2309,16.27636,16.25188,16.22973,16.20988,16.19229,16.17693,16.13714
2310,16.25188,16.22973,16.20988,16.19229,16.17693,16.16378,16.13242
2311,16.22973,16.20988,16.19229,16.17693,16.16378,16.15278,16.12972
2312,16.20988,16.19229,16.17693,16.16378,16.15278,16.14391,16.12901
2313,16.19229,16.17693,16.16378,16.15278,16.14391,16.13714,16.13025
2314,16.17693,16.16378,16.15278,16.14391,16.13714,16.13242,16.1334
2315,16.16378,16.15278,16.14391,16.13714,16.13242,16.12972,16.13843
2316,16.15278,16.14391,16.13714,16.13242,16.12972,16.12901,16.14531
2317,16.14391,16.13714,16.13242,16.12972,16.12901,16.13025,16.154
2318,16.13714,16.13242,16.12972,16.12901,16.13025,16.1334,16.16446
2319,16.13242,16.12972,16.12901,16.13025,16.1334,16.13843,16.17665
2320,16.12972,16.12901,16.13025,16.1334,16.13843,16.14531,16.19056
2321,16.12901,16.13025,16.1334,16.13843,16.14531,16.154,16.20613
2322,16.13025,16.1334,16.13843,16.14531,16.154,16.16446,16.22334
2323,16.1334,16.13843,16.14531,16.154,16.16446,16.17665,16.24214
2324,16.13843,16.14531,16.154,16.16446,16.17665,16.19056,16.26252
2325,16.14531,16.154,16.16446,16.17665,16.19056,16.20613,16.28443
2326,16.154,16.16446,16.17665,16.19056,16.20613,16.22334,16.30785
2327,16.16446,16.17665,16.19056,16.20613,16.22334,16.24214,16.33273
2328,16.17665,16.19056,16.20613,16.22334,16.24214,16.26252,16.35906
2329,16.19056,16.20613,16.22334,16.24214,16.26252,16.28443,16.38679
2330,16.20613,16.22334,16.24214,16.26252,16.28443,16.30785,16.41589
2331,16.22334,16.24214,16.26252,16.28443,16.30785,16.33273,16.44633
2332,16.24214,16.26252,16.28443,16.30785,16.33273,16.35906,16.47809
2333,16.26252,16.28443,16.30785,16.33273,16.35906,16.38679,16.51113
2334,16.28443,16.30785,16.33273,16.35906,16.38679,16.41589,16.54542
2335,16.30785,16.33273,16.35906,16.38679,16.41589,16.44633,16.58094
2336,16.33273,16.35906,16.38679,16.41589,16.44633,16.47809,16.61764
2337,16.35906,16.38679,16.41589,16.44633,16.47809,16.51113,16.65551
2338,16.38679,16.41589,16.44633,16.47809,16.51113,16.54542,16.69451
2339,16.41589,16.44633,16.47809,16.51113,16.54542,16.58094,16.73462
2340,16.44633,16.47809,16.51113,16.54542,16.58094,16.61764,16.7758
2341,16.47809,16.51113,16.54542,16.58094,16.61764,16.65551,16.81803
2342,16.51113,16.54542,16.58094,16.61764,16.65551,16.69451,16.86129
2343,16.54542,16.58094,16.61764,16.65551,16.69451,16.73462,16.90553
2344,16.58094,16.61764,16.65551,16.69451,16.73462,16.7758,16.95075
2345,16.61764,16.65551,16.69451,16.73462,16.7758,16.81803,16.9969
2346,16.65551,16.69451,16.73462,16.7758,16.81803,16.86129,17.04396
2347,16.69451,16.73462,16.7758,16.81803,16.86129,16.90553,17.09191
2348,16.73462,16.7758,16.81803,16.86129,16.90553,16.95075,17.14072
2349,16.7758,16.81803,16.86129,16.90553,16.95075,16.9969,17.19037
2350,16.81803,16.86129,16.90553,16.95075,16.9969,17.04396,17.24082
2351,16.86129,16.90553,16.95075,16.9969,17.04396,17.09191,17.29206
2352,16.90553,16.95075,16.9969,17.04396,17.09191,17.14072,17.34405
2353,16.95075,16.9969,17.04396,17.09191,17.14072,17.19037,17.39678
2354,16.9969,17.04396,17.09191,17.14072,17.19037,17.24082,17.45022
2355,17.04396,17.09191,17.14072,17.19037,17.24082,17.29206,17.50434
2356,17.09191,17.14072,17.19037,17.24082,17.29206,17.34405,17.55912
2357,17.14072,17.19037,17.24082,17.29206,17.34405,17.39678,17.61454
2358,17.19037,17.24082,17.29206,17.34405,17.39678,17.45022,17.67057
2359,17.24082,17.29206,17.34405,17.39678,17.45022,17.50434,17.7272
2360,17.29206,17.34405,17.39678,17.45022,17.50434,17.55912,17.78438
2361,17.34405,17.39678,17.45022,17.50434,17.55912,17.61454,17.84212
2362,17.39678,17.45022,17.50434,17.55912,17.61454,17.67057,17.90037
2363,17.45022,17.50434,17.55912,17.61454,17.67057,17.7272,17.95912
2364,17.50434,17.55912,17.61454,17.67057,17.7272,17.78438,18.01835
2365,17.55912,17.61454,17.67057,17.7272,17.78438,17.84212,18.07803
2366,17.61454,17.67057,17.7272,17.78438,17.84212,17.90037,18.13815
2367,17.67057,17.7272,17.78438,17.84212,17.90037,17.95912,18.19867
2368,17.7272,17.78438,17.84212,17.90037,17.95912,18.01835,18.25959
2369,17.78438,17.84212,17.90037,17.95912,18.01835,18.07803,18.32088
2370,17.84212,17.90037,17.95912,18.01835,18.07803,18.13815,18.38251
2371,17.90037,17.95912,18.01835,18.07803,18.13815,18.19867,18.44447
2372,17.95912,18.01835,18.07803,18.13815,18.19867,18.25959,18.50675
2373,18.01835,18.07803,18.13815,18.19867,18.25959,18.32088,18.5693
2374,18.07803,18.13815,18.19867,18.25959,18.32088,18.38251,18.63213
2375,18.13815,18.19867,18.25959,18.32088,18.38251,18.44447,18.6952
2376,18.19867,18.25959,18.32088,18.38251,18.44447,18.50675,18.7585
2377,18.25959,18.32088,18.38251,18.44447,18.50675,18.5693,18.82202
2378,18.32088,18.38251,18.44447,18.50675,18.5693,18.63213,18.88572
2379,18.38251,18.44447,18.50675,18.5693,18.63213,18.6952,18.94959
2380,18.44447,18.50675,18.5693,18.63213,18.6952,18.7585,19.01362
2381,18.50675,18.5693,18.63213,18.6952,18.7585,18.82202,19.07779
2382,18.5693,18.63213,18.6952,18.7585,18.82202,18.88572,19.14207
2383,18.63213,18.6952,18.7585,18.82202,18.88572,18.94959,19.20645
2384,18.6952,18.7585,18.82202,18.88572,18.94959,19.01362,19.27091
2385,18.7585,18.82202,18.88572,18.94959,19.01362,19.07779,19.33544
2386,18.82202,18.88572,18.94959,19.01362,19.07779,19.14207,19.40001
2387,18.88572,18.94959,19.01362,19.07779,19.14207,19.20645,19.46462
2388,18.94959,19.01362,19.07779,19.14207,19.20645,19.27091,19.52924
2389,19.01362,19.07779,19.14207,19.20645,19.27091,19.33544,19.59386
2390,19.07779,19.14207,19.20645,19.27091,19.33544,19.40001,19.65846
2391,19.14207,19.20645,19.27091,19.33544,19.40001,19.46462,19.72302
2392,19.20645,19.27091,19.33544,19.40001,19.46462,19.52924,19.78754
2393,19.27091,19.33544,19.40001,19.46462,19.52924,19.59386,19.85199
2394,19.33544,19.40001,19.46462,19.52924,19.59386,19.65846,19.91636
2395,19.40001,19.46462,19.52924,19.59386,19.65846,19.72302,19.98063
2396,19.46462,19.52924,19.59386,19.65846,19.72302,19.78754,20.0448
2397,19.52924,19.59386,19.65846,19.72302,19.78754,19.85199,20.10884
2398,19.59386,19.65846,19.72302,19.78754,19.85199,19.91636,20.17274
2399,19.65846,19.72302,19.78754,19.85199,19.91636,19.98063,20.23648
2400,19.72302,19.78754,19.85199,19.91636,19.98063,20.0448,20.30006
2401,19.78754,19.85199,19.91636,19.98063,20.0448,20.10884,20.36346
2402,19.85199,19.91636,19.98063,20.0448,20.10884,20.17274,20.42667
2403,19.91636,19.98063,20.0448,20.10884,20.17274,20.23648,20.48967
2404,19.98063,20.0448,20.10884,20.17274,20.23648,20.30006,20.55245
2405,20.0448,20.10884,20.17274,20.23648,20.30006,20.36346,20.61499
2406,20.10884,20.17274,20.23648,20.30006,20.36346,20.42667,20.67729
2407,20.17274,20.23648,20.30006,20.36346,20.42667,20.48967,20.73934
2408,20.23648,20.30006,20.36346,20.42667,20.48967,20.55245,20.80112
2409,20.30006,20.36346,20.42667,20.48967,20.55245,20.61499,20.86261
2410,20.36346,20.42667,20.48967,20.55245,20.61499,20.67729,20.92382
2411,20.42667,20.48967,20.55245,20.61499,20.67729,20.73934,20.98472
2412,20.48967,20.55245,20.61499,20.67729,20.73934,20.80112,21.04531
2413,20.55245,20.61499,20.67729,20.73934,20.80112,20.86261,21.10557
2414,20.61499,20.67729,20.73934,20.80112,20.86261,20.92382,21.1655
2415,20.67729,20.73934,20.80112,20.86261,20.92382,20.98472,21.22508
2416,20.73934,20.80112,20.86261,20.92382,20.98472,21.04531,21.28431
2417,20.80112,20.86261,20.92382,20.98472,21.04531,21.10557,21.34317
2418,20.86261,20.92382,20.98472,21.04531,21.10557,21.1655,21.40166
2419,20.92382,20.98472,21.04531,21.10557,21.1655,21.22508,21.45977
2420,20.98472,21.04531,21.10557,21.1655,21.22508,21.28431,21.51749
2421,21.04531,21.10557,21.1655,21.22508,21.28431,21.34317,21.5748
2422,21.10557,21.1655,21.22508,21.28431,21.34317,21.40166,21.63171
2423,21.1655,21.22508,21.28431,21.34317,21.40166,21.45977,21.68819
2424,21.22508,21.28431,21.34317,21.40166,21.45977,21.51749,21.74426
2425,21.28431,21.34317,21.40166,21.45977,21.51749,21.5748,21.79989
2426,21.34317,21.40166,21.45977,21.51749,21.5748,21.63171,21.85508
2427,21.40166,21.45977,21.51749,21.5748,21.63171,21.68819,21.90982
2428,21.45977,21.51749,21.5748,21.63171,21.68819,21.74426,21.96411
2429,21.51749,21.5748,21.63171,21.68819,21.74426,21.79989,22.01794
2430,21.5748,21.63171,21.68819,21.74426,21.79989,21.85508,22.0713
2431,21.63171,21.68819,21.74426,21.79989,21.85508,21.90982,22.12419
2432,21.68819,21.74426,21.79989,21.85508,21.90982,21.96411,22.1766
2433,21.74426,21.79989,21.85508,21.90982,21.96411,22.01794,22.22852
2434,21.79989,21.85508,21.90982,21.96411,22.01794,22.0713,22.27996
2435,21.85508,21.90982,21.96411,22.01794,22.0713,22.12419,22.3309
2436,21.90982,21.96411,22.01794,22.0713,22.12419,22.1766,22.38135
2437,21.96411,22.01794,22.0713,22.12419,22.1766,22.22852,22.43128
2438,22.01794,22.0713,22.12419,22.1766,22.22852,22.27996,22.48072
2439,22.0713,22.12419,22.1766,22.22852,22.27996,22.3309,22.52963
2440,22.12419,22.1766,22.22852,22.27996,22.3309,22.38135,22.57804
2441,22.1766,22.22852,22.27996,22.3309,22.38135,22.43128,22.62592
2442,22.22852,22.27996,22.3309,22.38135,22.43128,22.48072,22.67329
2443,22.27996,22.3309,22.38135,22.43128,22.48072,22.52963,22.72013
2444,22.3309,22.38135,22.43128,22.48072,22.52963,22.57804,22.76644
2445,22.38135,22.43128,22.48072,22.52963,22.57804,22.62592,22.81222
2446,22.43128,22.48072,22.52963,22.57804,22.62592,22.67329,22.85747
2447,22.48072,22.52963,22.57804,22.62592,22.67329,22.72013,22.90219
2448,22.52963,22.57804,22.62592,22.67329,22.72013,22.76644,22.94637
2449,22.57804,22.62592,22.67329,22.72013,22.76644,22.81222,22.99002
2450,22.62592,22.67329,22.72013,22.76644,22.81222,22.85747,23.03313
2451,22.67329,22.72013,22.76644,22.81222,22.85747,22.90219,23.07571
2452,22.72013,22.76644,22.81222,22.85747,22.90219,22.94637,23.11774
2453,22.76644,22.81222,22.85747,22.90219,22.94637,22.99002,23.15924
2454,22.81222,22.85747,22.90219,22.94637,22.99002,23.03313,23.2002
2455,22.85747,22.90219,22.94637,22.99002,23.03313,23.07571,23.24062
2456,22.90219,22.94637,22.99002,23.03313,23.07571,23.11774,23.28051
2457,22.94637,22.99002,23.03313,23.07571,23.11774,23.15924,23.31986
2458,22.99002,23.03313,23.07571,23.11774,23.15924,23.2002,23.35867
2459,23.03313,23.07571,23.11774,23.15924,23.2002,23.24062,23.39696
2460,23.07571,23.11774,23.15924,23.2002,23.24062,23.28051,23.43471
2461,23.11774,23.15924,23.2002,23.24062,23.28051,23.31986,23.47193
2462,23.15924,23.2002,23.24062,23.28051,23.31986,23.35867,23.50863
2463,23.2002,23.24062,23.28051,23.31986,23.35867,23.39696,23.5448
2464,23.24062,23.28051,23.31986,23.35867,23.39696,23.43471,23.58045
2465,23.28051,23.31986,23.35867,23.39696,23.43471,23.47193,23.61558
2466,23.31986,23.35867,23.39696,23.43471,23.47193,23.50863,23.65019
2467,23.35867,23.39696,23.43471,23.47193,23.50863,23.5448,23.68429
2468,23.39696,23.43471,23.47193,23.50863,23.5448,23.58045,23.71788
2469,23.43471,23.47193,23.50863,23.5448,23.58045,23.61558,23.75097
2470,23.47193,23.50863,23.5448,23.58045,23.61558,23.65019,23.78356
2471,23.50863,23.5448,23.58045,23.61558,23.65019,23.68429,23.81564
2472,23.5448,23.58045,23.61558,23.65019,23.68429,23.71788,23.84724
2473,23.58045,23.61558,23.65019,23.68429,23.71788,23.75097,23.87835
2474,23.61558,23.65019,23.68429,23.71788,23.75097,23.78356,23.90898
2475,23.65019,23.68429,23.71788,23.75097,23.78356,23.81564,23.93912
2476,23.68429,23.71788,23.75097,23.78356,23.81564,23.84724,23.9688
2477,23.71788,23.75097,23.78356,23.81564,23.84724,23.87835,23.99801
2478,23.75097,23.78356,23.81564,23.84724,23.87835,23.90898,24.02676
2479,23.78356,23.81564,23.84724,23.87835,23.90898,23.93912,24.05505
2480,23.81564,23.84724,23.87835,23.90898,23.93912,23.9688,24.08289
2481,23.84724,23.87835,23.90898,23.93912,23.9688,23.99801,24.11029
2482,23.87835,23.90898,23.93912,23.9688,23.99801,24.02676,24.13725
2483,23.90898,23.93912,23.9688,23.99801,24.02676,24.05505,24.16378
2484,23.93912,23.9688,23.99801,24.02676,24.05505,24.08289,24.18988
2485,23.9688,23.99801,24.02676,24.05505,24.08289,24.11029,24.21557
2486,23.99801,24.02676,24.05505,24.08289,24.11029,24.13725,24.24084
2487,24.02676,24.05505,24.08289,24.11029,24.13725,24.16378,24.26571
2488,24.05505,24.08289,24.11029,24.13725,24.16378,24.18988,24.29019
2489,24.08289,24.11029,24.13725,24.16378,24.18988,24.21557,24.31427
2490,24.11029,24.13725,24.16378,24.18988,24.21557,24.24084,24.33798
2491,24.13725,24.16378,24.18988,24.21557,24.24084,24.26571,24.3613
2492,24.16378,24.18988,24.21557,24.24084,24.26571,24.29019,24.38426
2493,24.18988,24.21557,24.24084,24.26571,24.29019,24.31427,24.40686
2494,24.21557,24.24084,24.26571,24.29019,24.31427,24.33798,24.4291
2495,24.24084,24.26571,24.29019,24.31427,24.33798,24.3613,24.45101
2496,18.11955,18.03668,17.957,17.88047,17.80704,17.73667,17.48496
2497,18.03668,17.957,17.88047,17.80704,17.73667,17.66932,17.42927
2498,17.957,17.88047,17.80704,17.73667,17.66932,17.60495,17.37639
2499,17.88047,17.80704,17.73667,17.66932,17.60495,17.54351,17.32627
2500,17.80704,17.73667,17.66932,17.60495,17.54351,17.48496,17.27889
2501,17.73667,17.66932,17.60495,17.54351,17.48496,17.42927,17.23419
2502,17.66932,17.60495,17.54351,17.48496,17.42927,17.37639,17.19213
2503,17.60495,17.54351,17.48496,17.42927,17.37639,17.32627,17.15266
2504,17.54351,17.48496,17.42927,17.37639,17.32627,17.27889,17.11575
2505,17.48496,17.42927,17.37639,17.32627,17.27889,17.23419,17.08135
2506,17.42927,17.37639,17.32627,17.27889,17.23419,17.19213,17.04941
2507,17.37639,17.32627,17.27889,17.23419,17.19213,17.15266,17.01988
2508,17.32627,17.27889,17.23419,17.19213,17.15266,17.11575,16.99272
2509,17.27889,17.23419,17.19213,17.15266,17.11575,17.08135,16.96789
2510,17.23419,17.19213,17.15266,17.11575,17.08135,17.04941,16.94533
2511,17.19213,17.15266,17.11575,17.08135,17.04941,17.01988,16.92501
2512,17.15266,17.11575,17.08135,17.04941,17.01988,16.99272,16.90688
2513,17.11575,17.08135,17.04941,17.01988,16.99272,16.96789,16.89089
2514,17.08135,17.04941,17.01988,16.99272,16.96789,16.94533,16.87701
